ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
92081,9,2024,R,Y,2859,1207104,422
92082,9,2024,A,Y,0,0,0
92082,9,2024,C,Y,0,0,0
92082,9,2024,I,Y,0,0,0
92082,9,2024,R,Y,1845,1188841,644
92083,9,2024,A,Y,0,0,0
92083,9,2024,C,N,123,1468011,11935
92083,9,2024,I,Y,0,0,0
92083,9,2024,R,N,2568,849730,331
92084,9,2024,A,Y,0,0,0
92084,9,2024,C,Y,148,1545029,10439
92084,9,2024,I,Y,0,0,0
92084,9,2024,R,Y,3322,1156612,348
92085,9,2024,A,Y,0,0,0
92085,9,2024,C,Y,0,0,0
92085,9,2024,I,Y,0,0,0
92085,9,2024,R,Y,0,0,0
92086,9,2024,A,Y,0,0,0
92086,9,2024,C,Y,0,0,0
92086,9,2024,I,Y,0,0,0
92086,9,2024,R,Y,121,57606,476
92091,9,2024,A,Y,0,0,0
92091,9,2024,C,Y,0,0,0
92091,9,2024,I,Y,0,0,0
92091,9,2024,R,N,184,155180,843
92092,9,2024,A,Y,0,0,0
92092,9,2024,C,Y,0,0,0
92092,9,2024,I,Y,0,0,0
92092,9,2024,R,Y,0,0,0
92093,9,2024,A,Y,0,0,0
92093,9,2024,C,Y,0,0,0
92093,9,2024,I,Y,0,0,0
92093,9,2024,R,Y,0,0,0
92096,9,2024,A,Y,0,0,0
92096,9,2024,C,Y,0,0,0
92096,9,2024,I,Y,0,0,0
92096,9,2024,R,Y,0,0,0
92101,9,2024,A,Y,0,0,0
92101,9,2024,C,Y,0,0,0
92101,9,2024,I,Y,0,0,0
92101,9,2024,R,Y,16238,7557224,465
92102,9,2024,A,Y,0,0,0
92102,9,2024,C,N,206,1962480,9527
92102,9,2024,I,Y,0,0,0
92102,9,2024,R,N,4833,1647439,341
92103,9,2024,A,Y,0,0,0
92103,9,2024,C,Y,0,0,0
92103,9,2024,I,Y,0,0,0
92103,9,2024,R,N,8008,2576304,322
92104,9,2024,A,Y,0,0,0
92104,9,2024,C,Y,0,0,0
92104,9,2024,I,Y,0,0,0
92104,9,2024,R,N,9000,2580276,287
92105,9,2024,A,Y,0,0,0
92105,9,2024,C,Y,0,0,0
92105,9,2024,I,Y,0,0,0
92105,9,2024,R,N,6138,1975814,322
92106,9,2024,A,Y,0,0,0
92106,9,2024,C,Y,0,0,0
92106,9,2024,I,Y,0,0,0
92106,9,2024,R,Y,2151,847275,394
92107,9,2024,A,Y,0,0,0
92107,9,2024,C,N,163,782752,4802
92107,9,2024,I,Y,0,0,0
92107,9,2024,R,N,4657,1302764,280
92108,9,2024,A,Y,0,0,0
92108,9,2024,C,N,467,13232320,28335
92108,9,2024,I,Y,0,0,0
92108,9,2024,R,N,8627,3782806,438
92109,9,2024,A,Y,0,0,0
92109,9,2024,C,Y,0,0,0
92109,9,2024,I,Y,0,0,0
92109,9,2024,R,N,9782,3012166,308
92110,9,2024,A,Y,0,0,0
92110,9,2024,C,Y,0,0,0
92110,9,2024,I,Y,0,0,0
92110,9,2024,R,N,4647,1724225,371
92111,9,2024,A,Y,0,0,0
92111,9,2024,C,Y,681,6566599,9643
92111,9,2024,I,Y,0,0,0
92111,9,2024,R,Y,4521,1575082,348
92112,9,2024,A,Y,0,0,0
92112,9,2024,C,Y,0,0,0
92112,9,2024,I,Y,0,0,0
92112,9,2024,R,Y,0,0,0
92113,9,2024,A,Y,0,0,0
92113,9,2024,C,Y,0,0,0
92113,9,2024,I,Y,0,0,0
92113,9,2024,R,N,3524,1103048,313
92114,9,2024,A,Y,0,0,0
92114,9,2024,C,Y,0,0,0
92114,9,2024,I,Y,0,0,0
92114,9,2024,R,N,3404,1448247,425
92115,9,2024,A,Y,0,0,0
92115,9,2024,C,Y,595,6159868,10353
92115,9,2024,I,Y,0,0,0
92115,9,2024,R,Y,7913,3133293,396
92116,9,2024,A,Y,0,0,0
92116,9,2024,C,Y,0,0,0
92116,9,2024,I,Y,0,0,0
92116,9,2024,R,N,6473,1847002,285
92117,9,2024,A,Y,0,0,0
92117,9,2024,C,Y,0,0,0
92117,9,2024,I,Y,0,0,0
92117,9,2024,R,N,5702,1740810,305
92118,9,2024,A,Y,0,0,0
92118,9,2024,C,Y,0,0,0
92118,9,2024,I,Y,0,0,0
92118,9,2024,R,Y,7947,5136140,646
92119,9,2024,A,Y,0,0,0
92119,9,2024,C,Y,0,0,0
92119,9,2024,I,Y,0,0,0
92119,9,2024,R,N,2477,1038470,419
92120,9,2024,A,Y,0,0,0
92120,9,2024,C,Y,0,0,0
92120,9,2024,I,Y,0,0,0
92120,9,2024,R,N,4407,2100938,477
92121,9,2024,A,Y,0,0,0
92121,9,2024,C,Y,0,0,0
92121,9,2024,I,Y,0,0,0
92121,9,2024,R,Y,782,683426,874
92122,9,2024,A,Y,0,0,0
92122,9,2024,C,Y,0,0,0
92122,9,2024,I,Y,0,0,0
92122,9,2024,R,N,10987,3449798,314
92123,9,2024,A,Y,0,0,0
92123,9,2024,C,Y,494,20051852,40591
92123,9,2024,I,Y,0,0,0
92123,9,2024,R,Y,4926,2797023,568
92124,9,2024,A,Y,0,0,0
92124,9,2024,C,Y,0,0,0
92124,9,2024,I,Y,0,0,0
92124,9,2024,R,N,3120,1399219,448
92126,9,2024,A,Y,0,0,0
92126,9,2024,C,Y,657,4831910,7355
92126,9,2024,I,Y,0,0,0
92126,9,2024,R,Y,8740,3144898,360
92127,9,2024,A,Y,0,0,0
92127,9,2024,C,Y,0,0,0
92127,9,2024,I,Y,0,0,0
92127,9,2024,R,N,3718,2783353,749
92128,9,2024,A,Y,0,0,0
92128,9,2024,C,Y,0,0,0
92128,9,2024,I,Y,0,0,0
92128,9,2024,R,Y,6112,3089635,506
92129,9,2024,A,Y,0,0,0
92129,9,2024,C,Y,0,0,0
92129,9,2024,I,Y,0,0,0
92129,9,2024,R,N,4771,2083834,437
92130,9,2024,A,Y,0,0,0
92130,9,2024,C,N,326,8557053,26249
92130,9,2024,I,Y,0,0,0
92130,9,2024,R,N,6920,3020755,437
92131,9,2024,A,Y,0,0,0
92131,9,2024,C,Y,210,3743275,17825
92131,9,2024,I,Y,0,0,0
92131,9,2024,R,Y,3488,1581008,453
92132,9,2024,A,Y,0,0,0
92132,9,2024,C,Y,0,0,0
92132,9,2024,I,Y,0,0,0
92132,9,2024,R,Y,0,0,0
92134,9,2024,A,Y,0,0,0
92134,9,2024,C,Y,0,0,0
92134,9,2024,I,Y,0,0,0
92134,9,2024,R,Y,0,0,0
92135,9,2024,A,Y,0,0,0
92135,9,2024,C,Y,0,0,0
92135,9,2024,I,Y,0,0,0
92135,9,2024,R,Y,0,0,0
92136,9,2024,A,Y,0,0,0
92136,9,2024,C,Y,0,0,0
92136,9,2024,I,Y,0,0,0
92136,9,2024,R,Y,0,0,0
92139,9,2024,A,Y,0,0,0
92139,9,2024,C,Y,0,0,0
92139,9,2024,I,Y,0,0,0
92139,9,2024,R,N,2094,793131,379
92145,9,2024,A,Y,0,0,0
92145,9,2024,C,Y,0,0,0
92145,9,2024,I,Y,0,0,0
92145,9,2024,R,Y,0,0,0
92152,9,2024,A,Y,0,0,0
92152,9,2024,C,Y,0,0,0
92152,9,2024,I,Y,0,0,0
92152,9,2024,R,Y,0,0,0
92154,9,2024,A,Y,0,0,0
92154,9,2024,C,Y,643,10579811,16454
92154,9,2024,I,Y,0,0,0
92154,9,2024,R,Y,5481,2416289,441
92155,9,2024,A,Y,0,0,0
92155,9,2024,C,Y,0,0,0
92155,9,2024,I,Y,0,0,0
92155,9,2024,R,Y,0,0,0
92158,9,2024,A,Y,0,0,0
92158,9,2024,C,Y,0,0,0
92158,9,2024,I,Y,0,0,0
92158,9,2024,R,Y,0,0,0
92161,9,2024,A,Y,0,0,0
92161,9,2024,C,Y,0,0,0
92161,9,2024,I,Y,0,0,0
92161,9,2024,R,Y,0,0,0
92173,9,2024,A,Y,0,0,0
92173,9,2024,C,Y,0,0,0
92173,9,2024,I,Y,0,0,0
92173,9,2024,R,N,1294,321475,248
92179,9,2024,A,Y,0,0,0
92179,9,2024,C,Y,0,0,0
92179,9,2024,I,Y,0,0,0
92179,9,2024,R,Y,0,0,0
92182,9,2024,A,Y,0,0,0
92182,9,2024,C,Y,0,0,0
92182,9,2024,I,Y,0,0,0
92182,9,2024,R,Y,0,0,0
92199,9,2024,A,Y,0,0,0
92199,9,2024,C,Y,0,0,0
92199,9,2024,I,Y,0,0,0
92199,9,2024,R,Y,0,0,0
92536,9,2024,A,Y,0,0,0
92536,9,2024,C,Y,0,0,0
92536,9,2024,I,Y,0,0,0
92536,9,2024,R,Y,0,0,0
92624,9,2024,A,Y,0,0,0
92624,9,2024,C,Y,0,0,0
92624,9,2024,I,Y,0,0,0
92624,9,2024,R,N,2896,1565647,541
92625,9,2024,A,Y,0,0,0
92629,9,2024,A,Y,0,0,0
92629,9,2024,C,Y,0,0,0
92629,9,2024,I,Y,0,0,0
92629,9,2024,R,N,13142,6584331,501
92649,9,2024,A,Y,0,0,0
92651,9,2024,A,Y,0,0,0
92651,9,2024,C,Y,0,0,0
92651,9,2024,I,Y,0,0,0
92651,9,2024,R,Y,1636,1063053,650
92653,9,2024,A,Y,0,0,0
92653,9,2024,C,Y,0,0,0
92653,9,2024,I,Y,0,0,0
92653,9,2024,R,N,5767,4727039,820
92654,9,2024,A,Y,0,0,0
92654,9,2024,C,Y,0,0,0
92654,9,2024,I,Y,0,0,0
92654,9,2024,R,Y,0,0,0
92656,9,2024,A,Y,0,0,0
92656,9,2024,C,Y,0,0,0
92656,9,2024,I,Y,0,0,0
92656,9,2024,R,N,2339,1202322,514
92672,9,2024,A,Y,0,0,0
92672,9,2024,C,Y,0,0,0
92672,9,2024,I,Y,0,0,0
92672,9,2024,R,Y,15573,6773356,435
92673,9,2024,A,Y,0,0,0
92673,9,2024,C,N,760,6769891,8908
92673,9,2024,I,Y,0,0,0
92673,9,2024,R,N,10221,6384424,625
92674,9,2024,A,Y,0,0,0
92674,9,2024,C,Y,0,0,0
92674,9,2024,I,Y,0,0,0
92674,9,2024,R,Y,0,0,0
92675,9,2024,A,Y,0,0,0
92675,9,2024,C,Y,1318,9934417,7537
92675,9,2024,I,Y,0,0,0
92675,9,2024,R,Y,11949,8275045,693
92676,9,2024,A,Y,0,0,0
92676,9,2024,C,Y,0,0,0
92676,9,2024,I,Y,0,0,0
92676,9,2024,R,Y,0,0,0
92677,9,2024,A,Y,0,0,0
92677,9,2024,C,Y,1708,14557671,8523
92677,9,2024,I,Y,0,0,0
92677,9,2024,R,Y,23084,13761275,596
92679,9,2024,A,Y,0,0,0
92679,9,2024,C,Y,0,0,0
92679,9,2024,I,Y,0,0,0
92679,9,2024,R,N,3218,3197880,994
92688,9,2024,A,Y,0,0,0
92688,9,2024,C,Y,0,0,0
92688,9,2024,I,Y,0,0,0
92688,9,2024,R,N,1973,1267878,643
92690,9,2024,A,Y,0,0,0
92690,9,2024,C,Y,0,0,0
92690,9,2024,I,Y,0,0,0
92690,9,2024,R,Y,0,0,0
92691,9,2024,A,Y,0,0,0
92691,9,2024,C,Y,0,0,0
92691,9,2024,I,Y,0,0,0
92691,9,2024,R,Y,3917,2439678,623
92692,9,2024,A,Y,0,0,0
92692,9,2024,C,Y,0,0,0
92692,9,2024,I,Y,0,0,0
92692,9,2024,R,N,6342,4062315,641
92693,9,2024,A,Y,0,0,0
92693,9,2024,C,Y,0,0,0
92693,9,2024,I,Y,0,0,0
92693,9,2024,R,Y,0,0,0
92694,9,2024,A,Y,0,0,0
92694,9,2024,C,Y,0,0,0
92694,9,2024,I,Y,0,0,0
92694,9,2024,R,N,13086,9367136,716
